latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-17.41924,45.03017,313.79,4.11,1.88,2025-06-09,1232,A,59,6.1NRT,297.63,52.78,D
-19.04212,35.52895,314.56,1,1,2025-06-09,1232,A,66,6.1NRT,298.65,8.13,D
-19.19514,34.40835,310.83,1.02,1.01,2025-06-09,1232,A,56,6.1NRT,299.57,4.31,D
-18.37908,36.19759,309.59,1.03,1.01,2025-06-09,1234,A,56,6.1NRT,298.67,5.39,D
-18.54613,34.69938,321.39,1.01,1,2025-06-09,1234,A,76,6.1NRT,300.54,13.28,D
-18.23382,33.71288,325.79,1.05,1.02,2025-06-09,1234,A,80,6.1NRT,294.53,19.42,D
-18.16037,33.96896,322.37,1.03,1.01,2025-06-09,1234,A,20,6.1NRT,300.22,13.43,D
-18.16171,33.95947,324.58,1.03,1.01,2025-06-09,1234,A,60,6.1NRT,300.69,15.67,D
-18.15813,33.92003,317.37,1.03,1.02,2025-06-09,1234,A,48,6.1NRT,297.5,8.83,D
-18.13716,34.00408,318.63,1.03,1.01,2025-06-09,1234,A,68,6.1NRT,300.14,11.85,D
-17.79634,33.9363,334.07,1.03,1.01,2025-06-09,1234,A,86,6.1NRT,301.89,27.88,D
-17.65294,33.85028,320.06,1.03,1.01,2025-06-09,1234,A,43,6.1NRT,300.57,11.31,D
-17.65426,33.8408,334.16,1.03,1.01,2025-06-09,1234,A,86,6.1NRT,300.69,28.96,D
-17.60098,33.68971,313.66,1.04,1.02,2025-06-09,1234,A,59,6.1NRT,298.04,6.91,D
-17.52573,33.96289,315.51,1.02,1.01,2025-06-09,1234,A,65,6.1NRT,301.12,7.12,D
-17.3593,34.6194,316.06,1,1,2025-06-09,1234,A,66,6.1NRT,303.34,5.19,D
-17.44705,33.79957,323.05,1.03,1.01,2025-06-09,1234,A,76,6.1NRT,301.04,13.85,D
-17.44839,33.7901,317.21,1.03,1.01,2025-06-09,1234,A,61,6.1NRT,299.83,7.95,D
-17.38662,34.09719,312.33,1.02,1.01,2025-06-09,1234,A,56,6.1NRT,300.18,4.75,D
-17.40694,33.88977,313.39,1.03,1.01,2025-06-09,1234,A,59,6.1NRT,300.72,5.75,D
-16.98322,34.85374,313.97,1,1,2025-06-09,1234,A,58,6.1NRT,301.31,4.95,D
-16.82458,33.18096,317.95,1.07,1.03,2025-06-09,1234,A,66,6.1NRT,302.21,7.92,D
-17.2331,29.98184,317.26,1.65,1.26,2025-06-09,1234,A,70,6.1NRT,298.1,20.51,D
-17.22196,29.98043,327.71,1.65,1.26,2025-06-09,1234,A,82,6.1NRT,300.15,42.26,D
-16.64866,32.85429,311.74,1.09,1.04,2025-06-09,1234,A,29,6.1NRT,299,5.65,D
-16.65004,32.84434,316.23,1.09,1.04,2025-06-09,1234,A,62,6.1NRT,299.31,9.92,D
-16.39398,28.98924,315,1.9,1.35,2025-06-09,1234,A,59,6.1NRT,296.69,17.97,D
-16.34381,29.20787,325.17,1.82,1.32,2025-06-09,1234,A,66,6.1NRT,297.74,41.25,D
-15.53934,34.81362,316.19,1,1,2025-06-09,1234,A,67,6.1NRT,302.67,6.1,D
-16.30981,29.13036,342.1,1.85,1.33,2025-06-09,1234,A,80,6.1NRT,298.87,89.71,D
-16.29605,29.1455,337.25,1.84,1.33,2025-06-09,1234,A,70,6.1NRT,300.57,68.25,D
-16.29813,29.12848,334.8,1.85,1.33,2025-06-09,1234,A,50,6.1NRT,301.18,57.91,D
-16.28225,29.16113,335.65,1.83,1.33,2025-06-09,1234,A,87,6.1NRT,300.78,66.2,D
-16.29044,29.0937,325.32,1.86,1.33,2025-06-09,1234,A,46,6.1NRT,301.57,35.25,D
-15.24115,35.8139,317.09,1.05,1.03,2025-06-09,1234,A,69,6.1NRT,303.04,9.07,D
-15.33746,34.5642,311.05,1,1,2025-06-09,1234,A,55,6.1NRT,294.76,8.11,D
-14.90093,36.98742,312.91,1.2,1.09,2025-06-09,1234,A,62,6.1NRT,299.9,7.04,D
-15.12659,35.10656,320.22,1.02,1.01,2025-06-09,1234,A,74,6.1NRT,303.48,9.87,D
-14.93282,35.83673,311.45,1.06,1.03,2025-06-09,1234,A,45,6.1NRT,300.75,5.35,D
-15.37341,32.81853,319.26,1.07,1.03,2025-06-09,1234,A,72,6.1NRT,303.34,10.04,D
-14.84228,36.36635,311.67,1.12,1.05,2025-06-09,1234,A,36,6.1NRT,299.81,5.58,D
-14.84384,36.35625,314.06,1.12,1.05,2025-06-09,1234,A,60,6.1NRT,300.42,7.87,D
-15.32596,32.9592,320.19,1.06,1.03,2025-06-09,1234,A,73,6.1NRT,302,10.31,D
-15.31189,32.92759,317.95,1.06,1.03,2025-06-09,1234,A,66,6.1NRT,302.68,8.3,D
-15.30284,32.92624,326.97,1.06,1.03,2025-06-09,1234,A,81,6.1NRT,302.22,18.04,D
-15.28767,32.9084,315.57,1.06,1.03,2025-06-09,1234,A,66,6.1NRT,302.09,6.84,D
-15.84327,27.35132,317.61,2.5,1.52,2025-06-09,1234,A,70,6.1NRT,300.2,29.95,D
-14.49483,37.01056,310.77,1.21,1.1,2025-06-09,1234,A,54,6.1NRT,297.5,7.12,D
-15.76716,27.10237,313.75,2.61,1.55,2025-06-09,1234,A,59,6.1NRT,298.82,30.58,D
-15.7078,27.18346,321.82,2.56,1.54,2025-06-09,1234,A,65,6.1NRT,299.26,52.67,D
-15.6624,27.34037,318.63,2.49,1.52,2025-06-09,1234,A,62,6.1NRT,298.4,27.91,D
-15.66658,27.05935,328.34,2.62,1.55,2025-06-09,1234,A,82,6.1NRT,298.93,82.11,D
-15.67378,27.05517,315.95,2.62,1.55,2025-06-09,1234,A,51,6.1NRT,297,30.43,D
-15.65729,27.07718,328.46,2.61,1.55,2025-06-09,1234,A,82,6.1NRT,298.93,82.29,D
-15.62186,27.26127,320.9,2.52,1.53,2025-06-09,1234,A,69,6.1NRT,301.23,37.11,D
-15.62455,27.2384,359.36,2.53,1.53,2025-06-09,1234,A,99,6.1NRT,304.3,294.93,D
-14.04356,37.91132,310.61,1.4,1.17,2025-06-09,1234,A,56,6.1NRT,297.4,6.7,D
-14.49949,34.60765,318.75,1,1,2025-06-09,1234,A,71,6.1NRT,302.9,8.89,D
-15.50549,26.57267,312.54,2.84,1.61,2025-06-09,1234,A,60,6.1NRT,296.13,27.63,D
-14.34543,34.76646,316.38,1.01,1,2025-06-09,1234,A,68,6.1NRT,302.17,6.18,D
-14.27536,34.93285,317.21,1.02,1.01,2025-06-09,1234,A,69,6.1NRT,300.79,7.91,D
-14.2965,34.73075,318.45,1.01,1,2025-06-09,1234,A,48,6.1NRT,301.41,10.03,D
-14.22264,34.9752,316.38,1.02,1.01,2025-06-09,1234,A,66,6.1NRT,301.79,5.99,D
-14.21377,34.97379,318.4,1.02,1.01,2025-06-09,1234,A,71,6.1NRT,302.54,8.03,D
-15.16339,27.93657,345.64,2.19,1.44,2025-06-09,1234,A,81,6.1NRT,299,150.41,D
-15.18517,27.75509,317.88,2.27,1.46,2025-06-09,1234,A,71,6.1NRT,296.22,33.56,D
-14.96822,28.34562,313.85,2.02,1.39,2025-06-09,1234,A,48,6.1NRT,297.85,19.15,D
-15.21606,25.64287,322.22,3.34,1.72,2025-06-09,1234,A,77,6.1NRT,298.36,84.41,D
-15.21788,25.63552,324.13,3.34,1.72,2025-06-09,1234,A,77,6.1NRT,298.02,87.77,D
-15.04137,26.88884,315.47,2.64,1.56,2025-06-09,1234,A,66,6.1NRT,295.49,36.56,D
-14.03284,33.75352,312.03,1,1,2025-06-09,1234,A,32,6.1NRT,298.79,3.77,D
-13.91037,34.40759,314.9,1,1,2025-06-09,1234,A,63,6.1NRT,301.93,6.6,D
-13.89622,34.44237,313.8,1,1,2025-06-09,1234,A,60,6.1NRT,300.99,4.7,D
-13.65418,35.67843,312.73,1.07,1.03,2025-06-09,1234,A,63,6.1NRT,299.42,7.84,D
-14.76721,26.96516,310.81,2.58,1.54,2025-06-09,1234,A,55,6.1NRT,293.54,19.97,D
-14.77372,26.96124,313.74,2.58,1.54,2025-06-09,1234,A,64,6.1NRT,295.74,28.91,D
-14.21842,31.03636,316.29,1.27,1.12,2025-06-09,1234,A,63,6.1NRT,301.55,9.12,D
-14.63522,27.77407,314.47,2.22,1.44,2025-06-09,1234,A,66,6.1NRT,300.14,20.37,D
-13.71378,34.5496,318.47,1.01,1,2025-06-09,1234,A,65,6.1NRT,302.66,8.43,D
-12.79665,40.18646,309.89,2.17,1.43,2025-06-09,1234,A,54,6.1NRT,296.71,13.09,D
-14.95213,24.40662,312.61,4.14,1.88,2025-06-09,1234,A,62,6.1NRT,297.31,52.46,D
-14.95854,24.43752,311.15,4.11,1.88,2025-06-09,1234,A,59,6.1NRT,297.16,43.41,D
-14.04661,31.62174,319.72,1.17,1.08,2025-06-09,1234,A,70,6.1NRT,303.87,9.75,D
-13.60876,34.38757,318.36,1,1,2025-06-09,1234,A,70,6.1NRT,301.06,9.08,D
-14.02781,31.40031,315.72,1.2,1.09,2025-06-09,1234,A,61,6.1NRT,302.75,6.71,D
-13.9474,31.53626,315.88,1.18,1.08,2025-06-09,1234,A,63,6.1NRT,302.92,6.69,D
-14.52199,26.72423,312.96,2.68,1.57,2025-06-09,1234,A,35,6.1NRT,296.85,26.54,D
-12.75712,39.1314,320.38,1.8,1.32,2025-06-09,1234,A,76,6.1NRT,299.59,26.67,D
-12.75978,39.125,318.66,1.8,1.32,2025-06-09,1234,A,74,6.1NRT,299.36,24.21,D
-14.51536,26.71657,313.59,2.68,1.57,2025-06-09,1234,A,65,6.1NRT,296.45,31.46,D
-13.88318,31.54192,316.94,1.18,1.08,2025-06-09,1234,A,66,6.1NRT,302.52,8.76,D
-13.88462,31.53138,314.3,1.18,1.08,2025-06-09,1234,A,55,6.1NRT,302.09,6.4,D
-13.94731,31.0715,318.23,1.25,1.11,2025-06-09,1234,A,66,6.1NRT,301.24,12.83,D
-13.94883,31.06029,333.04,1.25,1.11,2025-06-09,1234,A,85,6.1NRT,302.62,36.11,D
-13.51536,33.82704,312.37,1,1,2025-06-09,1234,A,57,6.1NRT,299.73,5.1,D
-13.53263,33.64562,313.26,1,1,2025-06-09,1234,A,58,6.1NRT,301.13,4.5,D
-13.68611,32.03246,316.46,1.11,1.05,2025-06-09,1234,A,48,6.1NRT,302.19,6.28,D
-13.68748,32.02247,325.14,1.11,1.05,2025-06-09,1234,A,78,6.1NRT,302.37,16.4,D
-13.72964,31.6427,314.33,1.16,1.07,2025-06-09,1234,A,52,6.1NRT,302.66,6.67,D
-13.63596,31.99825,338,1.11,1.05,2025-06-09,1234,A,88,6.1NRT,303.41,34.77,D
-13.63739,31.988,338.29,1.11,1.05,2025-06-09,1234,A,88,6.1NRT,305.3,35.81,D
-13.63881,31.97778,322.88,1.12,1.05,2025-06-09,1234,A,74,6.1NRT,303.11,12.38,D
-12.44518,39.68572,313.76,2.02,1.38,2025-06-09,1234,A,65,6.1NRT,295.04,20.09,D
-14.19066,27.56372,312.83,2.27,1.46,2025-06-09,1234,A,42,6.1NRT,295.34,21.48,D
-13.59832,31.85847,318.7,1.13,1.06,2025-06-09,1234,A,69,6.1NRT,302.14,10.7,D
-13.5997,31.84832,317.58,1.13,1.06,2025-06-09,1234,A,67,6.1NRT,302.08,9.74,D
-13.20565,34.23886,313.45,1,1,2025-06-09,1234,A,61,6.1NRT,300.38,5.9,D
-13.46498,31.97053,315.92,1.11,1.05,2025-06-09,1234,A,64,6.1NRT,303.93,6.86,D
-13.34477,32.69369,318.63,1.04,1.02,2025-06-09,1234,A,68,6.1NRT,304.43,7.31,D
-14.04262,27.38614,310.41,2.33,1.48,2025-06-09,1234,A,54,6.1NRT,295.46,17.92,D
-14.12376,26.34387,311.88,2.83,1.61,2025-06-09,1234,A,62,6.1NRT,295.79,29.67,D
-14.12663,26.31865,308.45,2.84,1.61,2025-06-09,1234,A,46,6.1NRT,292.64,19.65,D
-14.1201,26.33862,313.77,2.83,1.61,2025-06-09,1234,A,68,6.1NRT,295.81,35.99,D
-13.29121,31.96335,313.57,1.11,1.05,2025-06-09,1234,A,59,6.1NRT,301.63,5.33,D
-13.23749,31.87382,318.52,1.12,1.05,2025-06-09,1234,A,63,6.1NRT,302.77,9.68,D
-13.23887,31.86378,316.19,1.12,1.05,2025-06-09,1234,A,47,6.1NRT,302.59,6.69,D
-13.21476,31.85464,318.36,1.12,1.05,2025-06-09,1234,A,57,6.1NRT,305.1,8.36,D
-13.18733,31.98312,326.7,1.1,1.05,2025-06-09,1234,A,80,6.1NRT,303.25,18.02,D
-13.18872,31.97318,338.87,1.1,1.05,2025-06-09,1234,A,89,6.1NRT,305.12,37.88,D
-13.16518,31.93926,322.53,1.11,1.05,2025-06-09,1234,A,76,6.1NRT,304.47,12.83,D
-12.06142,38.94284,313.79,1.8,1.31,2025-06-09,1234,A,61,6.1NRT,298.11,13.41,D
-13.14157,31.90524,318.59,1.11,1.05,2025-06-09,1234,A,69,6.1NRT,305.23,7.43,D
-12.89747,33.30566,314.86,1.01,1,2025-06-09,1234,A,63,6.1NRT,302.51,6.26,D
-12.84216,33.11562,332.62,1.01,1.01,2025-06-09,1234,A,85,6.1NRT,299.78,27.41,D
-12.84346,33.10654,329.89,1.02,1.01,2025-06-09,1234,A,83,6.1NRT,297.82,23.91,D
-12.9348,32.20368,316.37,1.08,1.04,2025-06-09,1234,A,67,6.1NRT,301.72,8.09,D
-12.92569,32.20232,338.83,1.08,1.04,2025-06-09,1234,A,89,6.1NRT,303.34,36.87,D
-12.92704,32.19267,325.95,1.08,1.04,2025-06-09,1234,A,79,6.1NRT,302.32,17.31,D
-12.90587,32.27815,318.85,1.07,1.03,2025-06-09,1234,A,71,6.1NRT,301.65,10.09,D
-12.90721,32.26854,317.93,1.07,1.03,2025-06-09,1234,A,69,6.1NRT,302.35,9.25,D
-12.90748,32.1996,322.11,1.08,1.04,2025-06-09,1234,A,75,6.1NRT,302.72,13.62,D
-12.87093,32.19742,316.2,1.08,1.04,2025-06-09,1234,A,66,6.1NRT,302.68,7.09,D
-12.8345,32.19201,331,1.08,1.04,2025-06-09,1234,A,84,6.1NRT,304.78,22.79,D
-12.8372,32.17265,322.41,1.08,1.04,2025-06-09,1234,A,76,6.1NRT,303.09,12.5,D
-12.62763,33.13599,315.45,1.01,1.01,2025-06-09,1234,A,64,6.1NRT,299.96,8.2,D
-12.43994,33.60636,315.95,1,1,2025-06-09,1234,A,67,6.1NRT,298.5,9.41,D
-13.02652,28.74855,316.94,1.76,1.3,2025-06-09,1234,A,70,6.1NRT,296.61,22.75,D
-12.47674,32.37774,316.4,1.05,1.02,2025-06-09,1234,A,55,6.1NRT,304.19,5.93,D
-12.47808,32.36829,315.64,1.05,1.03,2025-06-09,1234,A,49,6.1NRT,303.35,5.5,D
-12.43804,32.39124,321.82,1.05,1.02,2025-06-09,1234,A,74,6.1NRT,305.09,11.73,D
59.87952,-121.95022,312.73,1.12,1.05,2025-06-09,1132,A,86,6.1NRT,284.68,16.91,D
59.87722,-121.93108,305.61,1.12,1.05,2025-06-09,1132,A,65,6.1NRT,283.18,11.83,D
59.54973,-120.23822,302.03,1.03,1.02,2025-06-09,1132,A,40,6.1NRT,280.95,8.26,D
59.75644,-122.01424,312.98,1.12,1.05,2025-06-09,1132,A,86,6.1NRT,280.22,18.05,D
59.80161,-122.56789,310.35,1.15,1.07,2025-06-09,1132,A,80,6.1NRT,285.37,16.38,D
59.77447,-122.3318,315.99,1.14,1.06,2025-06-09,1132,A,92,6.1NRT,279.71,21.42,D
59.74955,-122.11858,307.55,1.12,1.06,2025-06-09,1132,A,20,6.1NRT,281.35,12.32,D
59.79674,-122.57539,314.24,1.15,1.07,2025-06-09,1132,A,89,6.1NRT,285.23,19.67,D
59.76905,-122.33955,310.6,1.14,1.06,2025-06-09,1132,A,80,6.1NRT,279.12,16.92,D
59.76675,-122.32008,305.26,1.14,1.06,2025-06-09,1132,A,64,6.1NRT,278.47,12.03,D
59.74597,-122.14586,326.59,1.12,1.06,2025-06-09,1132,A,100,6.1NRT,283.26,33.32,D
59.74366,-122.12663,302.32,1.12,1.06,2025-06-09,1132,A,16,6.1NRT,280.77,9.4,D
59.74834,-122.24658,308.73,1.13,1.06,2025-06-09,1132,A,30,6.1NRT,278.5,12.72,D
59.77592,-122.56397,303.28,1.15,1.07,2025-06-09,1132,A,50,6.1NRT,279.45,10.43,D
59.77363,-122.54419,314.72,1.15,1.07,2025-06-09,1132,A,90,6.1NRT,282.58,20.69,D
59.74147,-122.27012,320.95,1.13,1.06,2025-06-09,1132,A,97,6.1NRT,279.96,24.51,D
59.66844,-122.51511,300.92,1.15,1.07,2025-06-09,1132,A,35,6.1NRT,281.19,9.36,D
59.30843,-120.11597,307.46,1.03,1.01,2025-06-09,1132,A,71,6.1NRT,280.62,11.92,D
59.70967,-124.10307,302.99,1.27,1.12,2025-06-09,1132,A,23,6.1NRT,282.72,10.96,D
59.14529,-119.9567,320.12,1.02,1.01,2025-06-09,1132,A,0,6.1NRT,283.58,17.83,D
59.12563,-119.94874,324.46,1.02,1.01,2025-06-09,1132,A,84,6.1NRT,281.95,25.09,D
59.12326,-119.93176,341.87,1.02,1.01,2025-06-09,1132,A,100,6.1NRT,283.77,50.73,D
59.34381,-122.13362,301.05,1.11,1.05,2025-06-09,1132,A,18,6.1NRT,281.55,8.27,D
59.34151,-122.11469,303.69,1.11,1.05,2025-06-09,1132,A,51,6.1NRT,283.22,10.28,D
59.31203,-122.02959,317.77,1.1,1.05,2025-06-09,1132,A,69,6.1NRT,284.68,20.96,D
59.35277,-122.45056,306.37,1.13,1.06,2025-06-09,1132,A,68,6.1NRT,280.77,12.76,D
58.75897,-124.40667,326.79,1.26,1.11,2025-06-09,1132,A,100,6.1NRT,283.27,39.48,D
58.7568,-124.38604,320.15,1.26,1.11,2025-06-09,1132,A,100,6.1NRT,282.95,29.74,D
58.7436,-124.26135,311.13,1.24,1.11,2025-06-09,1132,A,79,6.1NRT,278.46,17.92,D
58.76233,-124.53561,309.53,1.27,1.12,2025-06-09,1132,A,34,6.1NRT,279.36,16,D
58.60184,-124.27331,317.12,1.24,1.11,2025-06-09,1132,A,40,6.1NRT,277.97,22.2,D
58.60136,-124.28055,316.7,1.24,1.11,2025-06-09,1132,A,35,6.1NRT,277.07,22.09,D
58.55923,-124.1685,304.34,1.23,1.1,2025-06-09,1132,A,45,6.1NRT,270.19,11.21,D
58.55407,-124.21324,326.57,1.23,1.1,2025-06-09,1132,A,96,6.1NRT,271.05,35.28,D
58.55178,-124.19202,337.54,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,268.22,55.68,D
58.55088,-124.27692,337.88,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,275.49,54.11,D
58.54871,-124.25652,358.35,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,283.93,111.29,D
58.54644,-124.23535,372.52,1.24,1.1,2025-06-09,1132,A,100,6.1NRT,280.64,169.87,D
58.54438,-124.21607,392.91,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,283.31,290.54,D
58.54235,-124.19717,380.18,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,277.08,210.13,D
58.5436,-124.30259,326.44,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,271.07,33.96,D
58.54139,-124.28178,330.04,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,276.04,38.45,D
58.53915,-124.26067,336.04,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,278.67,50.72,D
58.53694,-124.23999,361.08,1.24,1.1,2025-06-09,1132,A,100,6.1NRT,283.06,121.93,D
58.53481,-124.22002,394.86,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,293.66,305.55,D
58.53277,-124.20096,435.84,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,301.69,741.07,D
58.53071,-124.18169,507.44,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,331.29,2426.9,D
58.52855,-124.16156,449.97,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,284.85,963.93,D
58.53399,-124.3064,349.49,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,280.74,85.95,D
58.53171,-124.28483,350.45,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,282.08,86.28,D
58.52948,-124.26382,372.28,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,281.55,170.31,D
58.52742,-124.24444,363.83,1.24,1.1,2025-06-09,1132,A,100,6.1NRT,276.99,133.1,D
58.52329,-124.2057,407.55,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,271.98,411.82,D
58.52105,-124.18472,464.43,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,296.66,1245.3,D
58.52419,-124.30831,324.41,1.24,1.11,2025-06-09,1132,A,89,6.1NRT,276.94,34.03,D
58.52205,-124.28808,401.51,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,290.9,361.41,D
58.51994,-124.26811,485.69,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,334.21,1772.58,D
58.51794,-124.24932,414.64,1.24,1.1,2025-06-09,1132,A,100,6.1NRT,281.49,483.43,D
58.51241,-124.29151,380.86,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,277.64,217.49,D
58.51046,-124.27309,485.63,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,304.67,1771.99,D
58.50841,-124.2537,405.3,1.24,1.1,2025-06-09,1132,A,100,6.1NRT,277.45,394.36,D
58.5102,-124.29736,320.84,1.24,1.11,2025-06-09,1132,A,84,6.1NRT,273.43,28.68,D
58.50822,-124.27895,371.69,1.24,1.11,2025-06-09,1132,A,100,6.1NRT,283.27,170.17,D
58.50615,-124.25977,355.23,1.24,1.1,2025-06-09,1132,A,100,6.1NRT,279.42,103.97,D
58.49874,-124.28371,310.86,1.24,1.11,2025-06-09,1132,A,48,6.1NRT,275.33,17.86,D
58.49647,-124.26279,319.83,1.24,1.1,2025-06-09,1132,A,99,6.1NRT,272.39,28.63,D
58.19898,-121.9064,306,1.07,1.03,2025-06-09,1132,A,38,6.1NRT,276.29,10.45,D
58.19674,-121.88893,323.34,1.07,1.03,2025-06-09,1132,A,100,6.1NRT,283.75,25.71,D
58.18784,-121.89297,333.28,1.07,1.03,2025-06-09,1132,A,100,6.1NRT,286.86,38.65,D
58.1856,-121.8755,355.66,1.07,1.03,2025-06-09,1132,A,100,6.1NRT,297.18,84.36,D
58.18337,-121.85807,374.26,1.07,1.03,2025-06-09,1132,A,100,6.1NRT,300.41,146.6,D
58.18114,-121.84066,320.67,1.07,1.03,2025-06-09,1132,A,100,6.1NRT,284.4,23.19,D
58.1767,-121.87955,325.28,1.07,1.03,2025-06-09,1132,A,95,6.1NRT,283.97,27.05,D
58.17448,-121.86211,360.96,1.07,1.03,2025-06-09,1132,A,100,6.1NRT,299.95,99.73,D
58.17225,-121.8447,345.74,1.07,1.03,2025-06-09,1132,A,100,6.1NRT,295.01,61.65,D
58.16557,-121.86611,331.79,1.07,1.03,2025-06-09,1132,A,100,6.1NRT,284.84,36.79,D
58.16335,-121.84867,344.78,1.07,1.03,2025-06-09,1132,A,100,6.1NRT,290.58,59.28,D
58.16112,-121.83129,336.18,1.06,1.03,2025-06-09,1132,A,100,6.1NRT,283.67,43.52,D
57.4676,-117.4621,325.95,1.03,1.01,2025-06-09,1132,A,0,6.1NRT,288.48,24.18,D
57.46445,-117.49944,340.92,1.03,1.01,2025-06-09,1132,A,100,6.1NRT,279.85,44.81,D
57.46173,-117.48322,324.73,1.03,1.01,2025-06-09,1132,A,100,6.1NRT,282.14,21.03,D
57.45586,-117.50439,348.77,1.03,1.01,2025-06-09,1132,A,100,6.1NRT,277.26,61.48,D
57.45315,-117.48818,324.89,1.03,1.01,2025-06-09,1132,A,100,6.1NRT,283.86,22.78,D
56.99173,-116.26839,311.58,1.09,1.04,2025-06-09,1132,A,83,6.1NRT,284.27,15.74,D
56.98868,-116.25163,318.34,1.09,1.04,2025-06-09,1132,A,97,6.1NRT,285.89,22.16,D
56.7138,-114.80103,318.93,1.2,1.09,2025-06-09,1132,A,17,6.1NRT,287.08,21.72,D
56.71069,-114.80831,320.3,1.2,1.09,2025-06-09,1132,A,0,6.1NRT,286.76,22.22,D
56.68891,-114.80182,323.9,1.21,1.09,2025-06-09,1132,A,100,6.1NRT,283.29,30.71,D
56.68534,-114.78352,305.94,1.21,1.09,2025-06-09,1132,A,25,6.1NRT,283.37,11.41,D
56.67152,-114.97566,305.35,1.19,1.09,2025-06-09,1132,A,23,6.1NRT,284.4,11.35,D
56.66594,-114.99944,305.12,1.19,1.09,2025-06-09,1132,A,14,6.1NRT,282.3,10.58,D
56.66244,-114.98148,328.41,1.19,1.09,2025-06-09,1132,A,100,6.1NRT,290.92,37.42,D
56.65685,-115.00523,309.43,1.19,1.09,2025-06-09,1132,A,43,6.1NRT,283.41,14.01,D
56.65335,-114.9873,311.53,1.19,1.09,2025-06-09,1132,A,44,6.1NRT,287.32,15.92,D
56.65108,-114.99577,315.55,1.19,1.09,2025-06-09,1132,A,91,6.1NRT,286.55,21.24,D
56.5895,-114.99433,300.59,1.2,1.09,2025-06-09,1132,A,30,6.1NRT,283.43,9.53,D
56.55662,-115.06104,305.76,1.19,1.09,2025-06-09,1132,A,66,6.1NRT,282.47,12.84,D
56.49768,-114.91543,317.65,1.21,1.09,2025-06-09,1132,A,32,6.1NRT,288.5,21.2,D
56.52374,-115.1021,303.72,1.19,1.09,2025-06-09,1132,A,57,6.1NRT,285.68,11.42,D
56.43785,-114.76843,308.11,1.22,1.1,2025-06-09,1132,A,58,6.1NRT,285.86,13.23,D
56.31292,-114.79797,305.54,1.23,1.1,2025-06-09,1132,A,28,6.1NRT,285.28,10.95,D
56.30931,-114.77953,310.94,1.23,1.1,2025-06-09,1132,A,81,6.1NRT,287.42,16.68,D
57.6613,-123.50307,312.84,1.15,1.07,2025-06-09,1132,A,59,6.1NRT,279.44,17.62,D
57.65912,-123.48458,310.74,1.14,1.07,2025-06-09,1132,A,24,6.1NRT,280.69,14.76,D
57.65705,-123.46696,309,1.14,1.07,2025-06-09,1132,A,27,6.1NRT,282.49,13.17,D
57.65275,-123.43044,318.87,1.14,1.06,2025-06-09,1132,A,32,6.1NRT,285.84,20.93,D
56.3037,-114.80376,320.63,1.23,1.1,2025-06-09,1132,A,92,6.1NRT,289.33,25.91,D
56.30008,-114.78532,328.98,1.23,1.1,2025-06-09,1132,A,89,6.1NRT,291.72,37.41,D
56.29645,-114.76688,345.74,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,294.83,72.54,D
56.29281,-114.7484,332.52,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,291.72,45.8,D
57.65214,-123.50748,318.9,1.15,1.07,2025-06-09,1132,A,40,6.1NRT,281.29,22.62,D
57.61295,-123.17723,355.85,1.12,1.06,2025-06-09,1132,A,100,6.1NRT,280.1,89.94,D
57.61084,-123.15958,337.63,1.12,1.06,2025-06-09,1132,A,83,6.1NRT,279.26,45.93,D
56.29448,-114.80955,327.39,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,290.97,34.86,D
56.29084,-114.79111,346.99,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,297,75.65,D
56.28722,-114.7727,346.72,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,296.39,75.07,D
56.32472,-115.01658,303.93,1.21,1.09,2025-06-09,1132,A,19,6.1NRT,285.35,10.07,D
56.28525,-114.81535,315.53,1.23,1.1,2025-06-09,1132,A,91,6.1NRT,288.61,20.39,D
56.28162,-114.79694,340.1,1.23,1.1,2025-06-09,1132,A,100,6.1NRT,291.74,61.1,D
